producto_id;subcategoria_producto_id
5789;60
5790;60
5791;60
5792;60
5793;60
5794;60
5795;60
5796;60
5797;60
5798;60
5799;60
5800;60
5801;60
5802;60
5803;60
5804;60
5805;60
5806;60
5807;60
5808;60
5809;60
5810;60
5811;60
5812;60
5813;60
5814;60
5815;60
5816;60
5817;60
5818;60
5819;60
5820;60
5821;60
5822;60
5823;60
5824;60
5825;60
5826;60
5827;60
5828;60
5829;60
5830;60
5831;60
5832;60
5833;60
5834;60
5835;60
5836;60
5837;60
5838;60
5839;60
5840;60
5841;60
5842;60
5843;60
5844;60
5845;60
5846;60
5847;60
5848;60
5849;60
5850;60
5851;60
5852;60
5853;60
5854;60
5855;60
5856;60
5857;60
5858;60
5859;60
5860;60
5861;60
5862;60
5863;60
5864;60
5865;60
5866;60
5867;60
5868;60
5869;60
5870;60
5871;60
5872;60
5873;60
5874;60
5875;60
5876;60
5877;60
5878;60
5879;60
5880;60
5881;60
5882;60
5883;60
5884;60
5885;60
5886;60
5887;60
5888;60
5889;60
5890;60
5891;60
5892;60
5893;60
5894;60
5895;60
5896;60
5897;60
5898;60
5899;60
5900;60
5901;60
5902;60
5903;60
5904;60
5905;60
5906;60
5907;60
5908;60
5909;60
5910;60
5911;60
5912;60
5913;60
5914;60
5915;60
5916;60
5917;60
5918;60
5919;60
5920;60
5921;60
5922;60
5923;60
5924;60
5925;60
5926;60
5927;60
5928;60
5929;60
5930;60
5931;60
5932;60
5933;60
5934;60
5935;60
5936;60
5937;60
5938;60
5939;60
5940;60
5941;60
5942;60
5943;60
5944;60
5945;60
5946;60
5947;60
5948;60
5949;60
5950;60
5951;60
5952;60
5953;60
5954;60
5955;60
5956;60
5957;60
5958;60
5959;60
5960;60
5961;60
5962;60
5963;60
5964;60
5965;60
5966;60
5967;60
5968;60
5969;60
5970;60
5971;60
5972;60
5973;60
5974;60
5975;60
5976;60
5977;60
5978;60
5979;60
5980;60
5981;60
5982;60
5983;60
5984;60
5985;60
5986;60
5987;60
5988;60
5989;60
5990;60
5991;60
5992;60
5993;60
5994;60
5995;60
5996;60
5997;60
5998;60
5999;60
6000;60
6001;60
6002;60
6003;60
6004;60
6005;60
6006;60
6007;60
6008;60
6009;60
6010;60
6011;60
6012;60
6013;60
6014;60
6015;60
6016;60
6017;60
6018;60
6019;60
6020;60
6021;60
6022;60
6023;60
6024;60
6025;60
6026;60
6027;60
6028;60
6029;60
6030;60
6031;60
6032;60
6033;60
6034;60
6035;60
6036;60
6037;60
6038;60
6039;60
6040;60
6041;60
6042;60
6043;60
6044;60
6045;60
6046;60
6047;60
6048;60
6049;60
6050;60
6051;60
6052;60
6053;60
6054;60
6055;60
6056;60
6057;60
6058;60
6059;60
6060;60
6061;60
6062;60
6063;60
6064;60
6065;60
6066;60
6067;60
6068;60
6069;60
6070;60
6071;60
6072;60
6073;60
6074;60
6075;60
6076;60
6077;60
6078;60
6079;60
6080;60
6081;60
6082;60
6083;60
6084;60
6085;60
6086;60
6087;60
6088;60
6089;60
6090;60
6091;60
6092;60
6093;60
6094;60
6095;60
6096;60
6097;60
6098;60
6099;60
6100;60
6101;60
6102;60
6103;60
6104;60
6105;60
6106;60
6107;60
6108;60
6109;60
6110;60
6111;60
6112;60
6113;60
6114;60
6115;60
6116;60
6117;60
6118;60
6119;60
6120;60
6121;60
6122;60
6123;60
6124;60
6125;60
6126;60
6127;60
6128;60
6129;60
6130;60
6131;60
6132;60
6133;60
6134;60
6135;60
6136;60
6137;60
6138;60
6139;60
6140;60
6141;60
6142;60
6143;60
6144;60
6145;60
6146;60
6147;60
6148;60
6149;60
6150;60
6151;60
6152;60
6153;60
6154;60
6155;60
6156;60
6157;60
6158;60
6159;60
6160;61
6161;61
6162;61
6163;61
6164;61
6165;61
6166;61
6167;61
6168;61
6169;61
6170;61
6171;61
6172;61
6173;61
6174;61
6175;61
6176;61
6177;61
6178;61
6179;61
6180;61
6181;61
6182;61
6183;61
6184;61
6185;61
6186;61
6187;61
6188;61
6189;61
6190;61
6191;61
6192;61
6193;61
6194;61
6195;61
6196;61
6197;61
6198;61
6199;61
6200;61
6201;61
6202;61
6203;61
6204;61
6205;61
6206;61
6207;61
6208;61
6209;61
6210;61
6211;61
6212;61
6213;61
6214;61
6215;61
6216;61
6217;61
6218;61
6219;61
6220;61
6221;61
6222;61
6223;61
6224;61
6225;61
6226;61
6227;61
6228;61
6229;61
6230;61
6231;61
6232;61
6233;61
6234;61
6235;61
6236;61
6237;61
6238;61
6239;61
6240;61
6241;61
6242;61
6243;61
6244;61
6245;61
6246;61
6247;61
6248;61
6249;61
6250;61
6251;61
6252;61
6253;61
6254;61
6255;61
6256;61
6257;61
6258;61
6259;61
6260;61
6261;61
6262;61
6263;61
6264;61
6265;61
6266;61
6267;61
6268;61
6269;61
6270;61
6271;61
6272;61
6273;61
6274;61
6275;61
6276;61
6277;61
6278;61
6279;61
6280;61
6281;61
6282;61
6283;61
6284;61
6285;61
6286;61
6287;61
6288;61
6289;61
6290;61
6291;61
6292;61
6293;61
6294;61
6295;61
6296;61
6297;61
6298;61
6299;62
6300;62
6301;62
6302;62
6303;62
6304;62
6305;62
6306;62
6307;62
6308;62
6309;62
6310;62
6311;62
6312;62
6313;62
6314;62
6315;62
6316;62
6317;62
6318;62
6319;62
6320;62
6321;62
6322;62
6323;62
6324;62
6325;62
6326;62
6327;62
6328;62
6329;62
6330;62
6331;62
6332;62
6333;62
6334;62
6335;62
6336;62
6337;63
6338;63
6339;63
6340;63
6341;63
6342;63
6343;63
6344;63
6345;63
6346;63
6347;63
6348;63
6349;63
6350;63
6351;63
6352;63
6353;63
6354;63
6355;63
6356;64
6357;64
6358;64
6359;65
6360;65
6361;65
6362;65
6363;66
6364;66
6365;66
6366;66
6367;66
6368;66
6369;66
6370;66
6371;66
6372;66
6373;66
6374;66
6375;66
6376;66
6377;66
6378;66
6379;66
6380;66
6381;66
6382;66
6383;66
6384;66
6385;66
6386;66
6387;66
6388;66
6389;66
6390;66
6391;66
6392;67
6393;67
6394;67
6395;67
6396;67
6397;67
6398;67
6399;67
6400;67
6401;67
6402;67
6403;67
6404;67
6405;68
6406;68
6407;68
6408;68
6409;68
6410;68
6411;68
6412;68
6413;68
6414;68
6415;68
6416;68
6417;68
6418;68
6419;68
6420;68
6421;68
6422;68
6423;68
6424;68
6425;68
6426;69
6427;69
6428;69
6429;69
6430;69
6431;69
6432;69
6433;69
6434;69
6435;69
6436;69
6437;69
6438;69
6439;69
6440;69
6441;69
6442;69
6443;69
6444;69
6445;69
6446;69
6447;69
6448;69
6449;69
6450;69
6451;69
6452;69
6453;69
6454;69
6455;69
6456;69
6457;69
6458;69
6459;69
6460;69
6461;69
6462;69
6463;69
6464;69
6465;69
6466;69
6467;70
6468;70
6469;70
6470;70
6471;70
6472;70
6473;70
6474;70
6475;70
6476;70
6477;70
6478;70
6479;70
6480;70
6481;70
6482;70
6483;70
6484;70
6485;70
6486;70
6487;70
6488;70
6489;70
6490;70
6491;70
6492;70
6493;70
6494;70
6495;70
6496;70
6497;70
6498;70
6499;70
6500;70
6501;70
6502;70
6503;70
6504;70
6505;70
6506;70
6507;70
6508;70
6509;70
6510;70
6511;70
6512;70
6513;70
6514;70
6515;70
6516;70
6517;70
6518;70
6519;70
6520;70
6521;70
6522;70
6523;70
6524;70
6525;70
6526;70
6527;70
6528;70
6529;70
6530;70
6531;70
6532;70
6533;70
6534;70
6535;70
6536;70
6537;70
6538;70
6539;70
6540;70
6541;70
6542;70
6543;70
6544;70
6545;70
6546;70
6547;70
6548;70
6549;70
6550;70
6551;70
6552;70
6553;70
6554;70
6555;70
6556;70
6557;70
6558;70
6559;70
6560;70
6561;70
6562;70
6563;70
6564;70
6565;70
6566;70
6567;70
6568;70
6569;70
6570;70
6571;70
6572;70
6573;70
6574;70
6575;70
6576;70
6577;70
6578;70
6579;70
6580;70
6581;70
6582;70
6583;70
6584;70
6585;70
6586;70
6587;70
6588;70
6589;70
6590;70
6591;70
6592;70
6593;70
6594;70
6595;70
6596;70
6597;70
6598;70
6599;70
6600;70
6601;70
6602;70
6603;70
6604;70
6605;70
6606;70
6607;70
6608;70
6609;70
6610;70
6611;70
6612;70
6613;70
6614;70
6615;70
6616;70
6617;70
6618;70
6619;70
6620;70
6621;70
6622;70
6623;70
6624;70
6625;70
6626;70
6627;70
6628;70
6629;70
6630;70
6631;70
6632;70
6633;70
6634;70
6635;70
6636;70
6637;70
6638;70
6639;70
6640;70
6641;70
6642;70
6643;70
6644;70
6645;70
6646;70
6647;70
6648;70
6649;70
6650;70
6651;70
6652;70
6653;70
6654;70
6655;70
6656;70
6657;70
6658;70
6659;70
6660;70
6661;70
6662;70
6663;70
6664;70
6665;70
6666;70
6667;70
6668;70
6669;70
6670;70
6671;70
6672;70
6673;70
6674;70
6675;70
6676;70
6677;70
6678;70
6679;70
6680;70
6681;70
6682;70
6683;70
6684;70
6685;70
6686;70
6687;70
6688;70
6689;70
6690;70
6691;70
6692;70
6693;70
6694;70
6695;70
6696;70
6697;70
6698;70
6699;70
6700;70
6701;70
6702;70
6703;70
6704;70
6705;70
6706;70
6707;70
6708;70
6709;70
6710;70
6711;70
6712;70
6713;70
6714;70
6715;70
6716;70
6717;70
6718;70
6719;70
6720;70
6721;70
6722;70
6723;70
6724;70
6725;70
6726;70
6727;70
6728;70
6729;70
6730;70
6731;70
6732;70
6733;70
6734;70
6735;70
6736;70
6737;70
6738;70
6739;70
6740;70
6741;70
6742;70
6743;70
6744;70
6745;70
6746;70
6747;70
6748;70
6749;70
6750;70
6751;70
6752;70
6753;70
6754;70
6755;70
6756;70
6757;70
6758;70
6759;70
6760;70
6761;70
6762;70
6763;70
6764;70
6765;70
6766;70
6767;70
6768;70
6769;70
6770;70
6771;70
6772;70
6773;70
6774;70
6775;70
6776;70
6777;70
6778;70
6779;70
6780;70
6781;70
6782;70
6783;70
6784;70
6785;70
6786;70
6787;70
6788;70
6789;70
6790;70
6791;70
6792;70
6793;70
6794;70
6795;70
6796;70
6797;70
6798;70
6799;70
6800;70
6801;70
6802;70
6803;70
6804;70
6805;70
6806;70
6807;70
6808;70
6809;70
6810;70
6811;70
6812;70
6813;70
6814;70
6815;70
6816;70
6817;70
6818;70
6819;70
6820;70
6821;70
6822;70
6823;70
6824;70
6825;70
6826;70
6827;70
6828;70
6829;70
6830;70
6831;70
6832;70
6833;70
6834;70
6835;70
6836;70
6837;70
6838;70
6839;70
6840;70
6841;70
6842;70
6843;70
6844;70
6845;70
6846;70
6847;70
6848;70
6849;70
6850;70
6851;70
6852;70
6853;70
6854;70
6855;70
6856;70
6857;70
6858;70
6859;70
6860;70
6861;70
6862;70
6863;70
6864;70
6865;70
6866;70
6867;70
6868;70
6869;70
6870;70
6871;70
6872;70
6873;70
6874;70
6875;70
6876;70
6877;70
6878;70
6879;70
6880;70
6881;70
6882;70
6883;70
6884;70
6885;70
6886;70
6887;70
6888;70
6889;70
6890;70
6891;70
6892;70
6893;70
6894;70
6895;70
6896;70
6897;70
6898;70
6899;70
6900;70
6901;70
6902;70
6903;70
6904;70
6905;70
6906;70
6907;70
6908;70
6909;70
6910;70
6911;70
6912;70
6913;70
6914;70
6915;70
6916;70
6917;70
6918;70
6919;70
6920;70
6921;70
6922;70
6923;70
6924;70
6925;70
6926;70
6927;70
6928;70
6929;70
6930;70
6931;70
6932;70
6933;70
6934;70
6935;70
6936;70
6937;70
6938;70
6939;70
6940;70
6941;70
6942;70
6943;70
6944;70
6945;70
6946;70
6947;70
6948;70
6949;70
6950;70
6951;70
6952;70
6953;70
6954;70
6955;70
6956;70
6957;70
6958;70
6959;70
6960;70
6961;70
6962;70
6963;70
6964;70
6965;70
6966;70
6967;70
6968;70
6969;70
6970;70
6971;70
6972;70
6973;70
6974;70
6975;70
6976;70
6977;70
6978;70
6979;70
6980;70
6981;70
6982;70
6983;70
6984;70
6985;70
6986;70
6987;70
6988;70
6989;70
6990;70
6991;70
6992;70
6993;70
6994;70
6995;70
6996;70
6997;70
6998;70
6999;70
7000;70
7001;70
7002;70
7003;70
7004;70
7005;70
7006;70
7007;70
7008;70
7009;70
7010;70
7011;70
7012;70
7013;70
7014;70
7015;70
7016;70
7017;70
7018;70
7019;70
7020;70
7021;70
7022;70
7023;70
7024;70
7025;70
7026;70
7027;70
7028;70
7029;70
7030;70
7031;70
7032;70
7033;70
7034;70
7035;70
7036;70
7037;70
7038;70
7039;70
7040;70
7041;70
7042;70
7043;70
7044;70
7045;70
7046;70
7047;70
7048;70
7049;70
7050;70
7051;70
7052;70
7053;70
7054;70
7055;70
7056;70
7057;70
7058;70
7059;70
7060;70
7061;70
7062;70
7063;70
7064;70
7065;70
7066;70
7067;70
7068;70
7069;70
7070;70
7071;70
7072;70
7073;70
7074;70
7075;70
7076;70
7077;70
7078;70
7079;70
7080;70
7081;70
7082;70
7083;70
7084;70
7085;70
7086;70
7087;70
7088;70
7089;70
7090;70
7091;70
7092;70
7093;70
7094;70
7095;70
7096;70
7097;70
7098;70
7099;70
7100;70
7101;70
7102;70
7103;70
7104;70
7105;70
7106;70
7107;70
7108;70
7109;70
7110;70
7111;70
7112;70
7113;70
7114;70
7115;70
7116;70
7117;70
7118;70
7119;70
7120;70
7121;70
7122;70
7123;70
7124;70
7125;70
7126;70
7127;70
7128;70
7129;70
7130;70
7131;70
7132;70
7133;70
7134;70
7135;70
7136;70
7137;70
7138;70
7139;70
7140;70
7141;70
7142;70
7143;70
7144;70
7145;70
7146;70
7147;70
7148;70
7149;70
7150;70
7151;70
7152;70
7153;70
7154;70
7155;70
7156;70
7157;70
7158;70
7159;70
7160;70
7161;70
7162;70
7163;70
7164;70
7165;70
7166;70
7167;70
7168;70
7169;70
7170;70
7171;70
7172;70
7173;70
7174;70
7175;70
7176;70
7177;70
7178;70
7179;70
7180;70
7181;70
7182;70
7183;70
7184;70
7185;70
7186;70
7187;70
7188;70
7189;70
7190;70
7191;70
7192;70
7193;70
7194;70
7195;70
7196;70
7197;70
7198;70
7199;70
7200;70
7201;70
7202;70
7203;70
7204;70
7205;70
7206;70
7207;70
7208;70
7209;70
7210;70
7211;70
7212;70
7213;70
7214;70
7215;70
7216;70
7217;70
7218;70
7219;70
7220;70
7221;70
7222;70
7223;70
7224;70
7225;70
7226;70
7227;70
7228;70
7229;70
7230;70
7231;70
7232;70
7233;70
7234;70
7235;70
7236;70
7237;70
7238;70
7239;70
7240;70
7241;70
7242;70
7243;70
7244;70
7245;70
7246;70
7247;70
7248;70
7249;70
7250;70
7251;70
7252;70
7253;70
7254;70
7255;70
7256;70
7257;70
7258;70
7259;70
7260;70
7261;70
7262;70
7263;70
7264;70
7265;70
7266;70
7267;70
7268;70
7269;70
7270;70
7271;70
7272;70
7273;70
7274;70
7275;70
7276;70
7277;70
7278;70
7279;70
7280;70
7281;70
7282;70
7283;70
7284;70
7285;70
7286;70
7287;70
7288;70
7289;70
7290;70
7291;70
7292;70
7293;70
7294;70
7295;70
7296;70
7297;70
7298;70
7299;70
7300;70
7301;70
7302;70
7303;70
7304;70
7305;70
7306;70
7307;70
7308;70
7309;70
7310;70
7311;70
7312;70
7313;70
7314;70
7315;70
7316;70
7317;70
7318;70
7319;70
7320;70
7321;70
7322;70
7323;70
7324;70
7325;70
7326;70
7327;70
7328;70
7329;70
7330;70
7331;70
7332;70
7333;70
7334;70
7335;71
7336;71
7337;71
7338;71
7339;71
7340;71
7341;71
7342;71
7343;71
7344;71
7345;71
7346;71
7347;71
7348;71
7349;71
7350;71
7351;71
7352;71
7353;71
7354;71
7355;71
7356;71
7357;71
7358;71
7359;71
7360;71
7361;71
7362;71
7363;71
7364;71
7365;71
7366;71
7367;71
7368;71
7369;71
7370;71
7371;71
7372;71
7373;71
7374;71
7375;72
7376;72
7377;72
7378;72
7379;72
7380;72
7381;72
7382;72
7383;72
7384;72
7385;72
7386;72
7387;72
7388;72
7389;72
7390;72
7391;72
7392;72
7393;72
7394;72
7395;72
7396;72
7397;72
7398;72
7399;72
7400;72
7401;72
7402;72
7403;72
7404;72
7405;72
7406;72
7407;72
7408;72
7409;72
7410;72
7411;72
7412;72
7413;72
7414;72
7415;72
7416;72
7417;72
7418;72
7419;72
7420;72
7421;72
7422;72
7423;72
7424;72
7425;72
7426;72
7427;72
7428;72
7429;72
7430;72
7431;72
7432;72
7433;72
7434;72
7435;72
7436;72
7437;72
7438;72
7439;72
7440;72
7441;72
7442;72
7443;72
7444;72
7445;72
7446;72
7447;72
7448;72
7449;72
7450;72
7451;72
7452;72
7453;72
7454;72
7455;72
7456;72
7457;72
7458;72
7459;72
7460;72
7461;72
7462;72
7463;72
7464;72
7465;72
7466;72
7467;72
7468;72
7469;72
7470;72
7471;72
7472;72
7473;72
7474;72
7475;72
7476;72
7477;72
7478;72
7479;72
7480;72
7481;72
7482;72
7483;72
7484;72
7485;72
7486;72
7487;72
7488;72
7489;72
7490;72
7491;72
7492;72
7493;72
7494;72
7495;72
7496;72
7497;72
7498;72
7499;72
7500;72
7501;72
7502;72
7503;72
7504;72
7505;72
7506;72
7507;72
7508;72
7509;72
7510;72
7511;72
7512;72
7513;72
7514;72
7515;72
7516;72
7517;72
7518;72
7519;72
7520;72
7521;72
7522;72
7523;72
7524;72
7525;72
7526;72
7527;72
7528;72
7529;72
7530;72
7531;72
7532;72
7533;72
7534;72
7535;72
7536;72
7537;72
7538;72
7539;72
7540;72
7541;72
7542;72
7543;72
7544;72
7545;72
7546;72
7547;72
7548;72
7549;72
7550;73
7551;73
7552;73
7553;73
7554;73
7555;73
7556;73
7557;73
7558;73
7559;73
7560;73
7561;73
7562;73
7563;73
7564;73
7565;73
7566;73
7567;73
7568;73
7569;73
7570;73
7571;73
7572;73
7573;73
7574;73
7575;73
7576;73
7577;73
7578;73
7579;73
7580;73
7581;73
7582;73
7583;73
7584;73
7585;73
7586;73
7587;74
7588;74
7589;74
7590;74
7591;75
7592;75
7593;75
7594;75
7595;75
7596;75
7597;75
7598;76
7599;76
7600;76
7601;76
7602;76
7603;76
7604;76
7605;77
7606;77
7607;77
7608;77
7609;77
7610;77
7611;77
7612;77
7613;77
7614;77
7615;77
7616;77
7617;77
7618;77
7619;77
7620;77
7621;77
7622;77
7623;77
7624;77
7625;77
7626;77
7627;77
7628;77
7629;77
7630;77
7631;77
7632;77
7633;77
7634;77
7635;77
7636;77
7637;77
7638;77
7639;77
7640;77
7641;77
7642;77
7643;77
7644;77
7645;77
7646;77
7647;77
7648;77
7649;77
7650;77
7651;77
7652;77
7653;77
7654;77
7655;77
7656;77
7657;77
7658;77
7659;77
7660;77
7661;77
7662;77
7663;77
7664;77
7665;77
7666;77
7667;77
7668;77
7669;77
7670;77
7671;77
7672;77
7673;77
7674;77
7675;77
7676;77
7677;77
7678;77
7679;77
7680;77
7681;77
7682;77
7683;77
7684;77
7685;77
7686;77
7687;77
7688;77
7689;77
7690;77
7691;77
7692;77
7693;77
7694;77
7695;77
7696;77
7697;77
7698;77
7699;77
7700;77
7701;77
7702;77
7703;77
7704;77
7705;77
7706;77
7707;77
7708;77
7709;77
7710;77
7711;77
7712;77
7713;77
7714;77
7715;78
7716;78
7717;78
7718;78
7719;78
7720;78
7721;78
7722;78
7723;78
7724;78
7725;78
7726;78
7727;78
7728;78
7729;78
7730;78
7731;78
7732;78
7733;78
7734;78
7735;78
7736;78
7737;78
7738;78
7739;78
7740;78
7741;78
7742;78
7743;78
7744;78
7745;78
7746;78
7747;78
7748;78
7749;78
7750;78
7751;78
7752;78
7753;78
7754;78
7755;78
7756;78
7757;78
7758;78
7759;78
7760;78
7761;78
7762;78
7763;78
7764;78
7765;78
7766;78
7767;78
7768;78
7769;78
7770;78
7771;78
7772;78
7773;78
7774;78
7775;78
7776;78
7777;78
7778;78
7779;78
7780;78
7781;78
7782;78
7783;78
7784;78
7785;78
7786;78
7787;78
7788;78
7789;78
7790;78
7791;78
7792;78
7793;78
7794;78
7795;78
7796;78
7797;78
7798;78
7799;78
7800;78
7801;78
7802;78
7803;78
7804;78
7805;78
7806;78
7807;78
7808;78
7809;78
7810;78
7811;78
7812;78
7813;79
7814;79
7815;79
7816;79
7817;79
7818;79
7819;79
7820;79
7821;79
7822;79
7823;79
7824;79
7825;79
7826;79
7827;79
7828;79
7829;79
7830;79
7831;79
7832;79
7833;79
7834;79
7835;79
7836;79
7837;79
7838;79
7839;79
7840;80
7841;80
7842;80
7843;80
7844;80
7845;80
7846;80
7847;80
7848;80
7849;80
7850;80
7851;80
7852;80
7853;80
7854;80
7855;80
7856;80
7857;80
7858;80
7859;80
7860;80
7861;80
7862;80
7863;80
7864;80
7865;80
7866;80
7867;80
7868;80
7869;80
7870;80
7871;80
7872;80
7873;80
7874;80
7875;80
7876;80
7877;80
7878;80
7879;80
7880;80
7881;80
7882;80
7883;80
7884;80
7885;80
7886;80
7887;80
7888;80
7889;80
7890;80
7891;80
7892;80
7893;80
7894;80
7895;80
7896;80
7897;80
7898;80
7899;80
7900;81
7901;81
7902;81
7903;81
7904;81
7905;81
7906;81
7907;81
7908;81
7909;81
7910;81
7911;81
7912;81
7913;81
7914;81
7915;81
7916;81
7917;81
7918;81
7919;81
7920;81
7921;81
7922;81
7923;81
7924;81
7925;81
7926;81
7927;81
7928;81
7929;81
7930;81
7931;81
7932;81
7933;81
7934;81
7935;81
7936;81
7937;81
7938;81
7939;81
7940;81
7941;81
7942;81
7943;81
7944;81
7945;81
7946;81
7947;81
7948;81
7949;81
7950;81
7951;81
7952;81
7953;81
7954;81
7955;81
7956;81
7957;81
7958;82
7959;82
7960;82
7961;82
7962;82
7963;82
7964;82
7965;82
7966;82
7967;82
7968;82
7969;82
7970;82
7971;82
7972;82
7973;82
7974;82
7975;82
7976;82
7977;82
7978;82
7979;82
7980;82
7981;82
7982;82
7983;82
7984;82
7985;82
7986;82
7987;82
7988;82
7989;82
7990;82
7991;82
7992;82
7993;82
7994;82
7995;82
7996;82
7997;82
7998;82
7999;82
8000;82
8001;82
8002;82
8003;82
8004;82
8005;82
8006;82
8007;82
8008;82
8009;82
8010;82
8011;82
8012;82
8013;82
8014;82
8015;82
8016;82
8017;82
8018;82
8019;82
8020;82
8021;82
8022;82
8023;82
8024;82
8025;82
8026;82
8027;82
8028;82
8029;82
8030;82
8031;82
8032;82
8033;82
8034;82
8035;82
8036;82
8037;82
8038;82
8039;82
8040;82
8041;82
8042;82
8043;82
8044;82
8045;82
8046;82
8047;82
8048;82
8049;82
8050;82
8051;82
8052;82
8053;82
8054;82
8055;82
8056;82
8057;82
8058;82
8059;82
8060;82
8061;82
8062;82
8063;82
8064;82
8065;82
8066;82
8067;82
8068;82
8069;82
8070;82
8071;82
8072;82
8073;82
8074;82
8075;82
8076;82
8077;82
8078;82
8079;82
8080;82
8081;82
8082;82
8083;82
8084;82
8085;82
8086;82
8087;82
8088;82
8089;82
8090;82
8091;82
8092;82
8093;82
8094;82
8095;82
8096;82
8097;82
8098;82
8099;82
8100;82
8101;82
8102;82
8103;82
8104;82
8105;82
8106;82
8107;82
8108;82
8109;82
8110;82
8111;82
8112;82
8113;82
8114;82
8115;82
8116;82
8117;82
8118;82
8119;82
8120;82
8121;82
8122;82
8123;82
8124;82
8125;82
8126;82
8127;82
8128;82
8129;82
8130;82
8131;82
8132;82
8133;82
8134;82
8135;82
8136;82
8137;82
8138;82
8139;82
8140;82
8141;82
8142;82
8143;82
8144;82
8145;82
8146;82
8147;82
8148;82
8149;82
8150;82
8151;82
8152;82
8153;82
8154;82
8155;82
8156;82
8157;82
8158;82
8159;82
8160;82
8161;82
8162;82
8163;82
8164;82
8165;82
8166;82
8167;82
8168;82
8169;82
8170;82
8171;82
8172;82
8173;82
8174;82
8175;82
8176;82
8177;82
8178;82
8179;82
8180;82
8181;82
8182;82
8183;82
8184;82
8185;82
8186;82
8187;82
8188;82
8189;82
8190;82
8191;82
8192;82
8193;82
8194;82
8195;82
8196;82
8197;82
8198;82
8199;82
8200;82
8201;82
8202;82
8203;82
8204;82
8205;83
8206;83
8207;83
8208;83
8209;83
8210;83
8211;83
8212;84
8213;85
8214;85
8215;85
8216;85
8217;85
8218;85
8219;85
8220;85
8221;85
8222;85
8223;85
8224;85
8225;85
8226;85
8227;85
8228;85
8229;85
8230;85
8231;85
8232;85
8233;85
8234;85
8235;85
8236;85
8237;85
8238;85
8239;85
8240;85
8241;85
8242;85
8243;85
8244;85
8245;85
8246;85
8247;85
8248;85
8249;85
8250;85
8251;85
8252;85
8253;85
8254;85
8255;85
8256;85
8257;85
8258;85
8259;85
8260;85
8261;85
8262;85
8263;85
8264;85
8265;85
8266;85
8267;85
8268;85
8269;85
8270;85
8271;85
8272;85
8273;85
8274;85
8275;85
8276;85
8277;85
8278;85
8279;85
8280;85
8281;85
8282;85
8283;85
8284;85
8285;85
8286;85
8287;85
8288;85
8289;85
8290;85
8291;85
8292;85
8293;85
8294;85
8295;85
8296;85
8297;85
8298;85
8299;85
8300;85
8301;85
8302;85
8303;85
8304;85
8305;85
8306;85
8307;85
8308;85
8309;85
8310;85
8311;85
8312;85
8313;85
8314;85
8315;85
8316;85
8317;85
8318;85
8319;85
8320;85
8321;85
8322;85
8323;85
8324;85
8325;85
8326;85
8327;85
8328;85
8329;85
8330;85
8331;85
8332;85
8333;85
8334;85
8335;85
8336;85
8337;85
8338;85
8339;85
8340;85
8341;85
8342;85
8343;85
8344;85
8345;85
8346;85
8347;85
8348;85
8349;85
8350;85
8351;85
8352;85
8353;85
8354;85
8355;85
8356;85
8357;85
8358;85
8359;85
8360;85
8361;85
8362;85
8363;85
8364;85
8365;85
8366;85
8367;85
8368;85
8369;85
8370;85
8371;85
8372;85
8373;85
8374;85
8375;85
8376;85
8377;85
8378;85
8379;85
8380;85
8381;85
8382;85
8383;85
8384;85
8385;85
8386;86
8387;86
8388;86
8389;86
8390;86
8391;86
8392;86
8393;86
8394;86
8395;86
8396;86
8397;86
8398;86
8399;86
8400;86
8401;86
8402;86
8403;86
8404;86
8405;87
8406;87
8407;87
8408;87
8409;87
8410;87
8411;87
8412;87
8413;87
8414;87
8415;87
8416;87
8417;87
8418;87
8419;87
8420;87
8421;87
8422;87
8423;87
8424;87
8425;87
8426;87
8427;87
8428;87
8429;87
8430;87
8431;88
8432;88
8433;88
8434;88
8435;88
8436;88
8437;88
8438;88
8439;88
8440;88
8441;88
8442;88
8443;88
8444;88
8445;88
8446;88
8447;88
8448;88
8449;88
8450;88
8451;88
8452;88
8453;88
8454;88
8455;88
8456;88
8457;88
8458;88
8459;89
8460;89
8461;89
8462;89
8463;89
8464;89
8465;89
8466;89
8467;89
8468;89
8469;89
8470;89
8471;89
8472;89
8473;89
8474;89
8475;89
8476;89
8477;90
8478;90
8479;90
8480;90
8481;90
8482;90
8483;90
8484;90
8485;90
8486;90
8487;90
8488;90
8489;90
8490;90
8491;90
8492;90
8493;90
8494;90
8495;90
8496;90
8497;90
8498;90
8499;90
8500;90
8501;90
8502;90
8503;90
8504;90
8505;90
8506;90
8507;90
8508;90
8509;90
8510;90
8511;90
8512;90
8513;90
8514;90
8515;90
8516;90
8517;90
8518;90
8519;90
8520;90
8521;90
8522;90
8523;90
8524;90
8525;90
8526;90
8527;90
8528;90
8529;90
8530;90
8531;90
8532;90
8533;90
8534;90
8535;91
8536;91
8537;91
8538;91
8539;91
8540;91
8541;91
8542;91
8543;91
8544;91
8545;91
8546;91
8547;91
8548;91
8549;91
8550;91
8551;91
8552;91
8553;91
8554;91
8555;91
8556;91
8557;91
8558;91
8559;91
8560;91
8561;91
8562;91
8563;91
8564;91
8565;91
8566;91
8567;91
8568;91
8569;91
8570;91
8571;91
8572;91
8573;91
8574;91
8575;91
8576;91
8577;91
8578;91
8579;91
8580;91
8581;91
8582;91
8583;91
8584;91
