id_producto;valoracion_producto;estado_producto_servicio_id_producto;tienda_id_producto;titulo_lista_producto;nombre_producto;url_producto;img_producto;costo_producto;precio_producto;existenci_producto;oferta_producto;descripcion_producto;resumen_producto;detalles_producto;especificaciones_producto;galeria_producto;video_producto;top_banner_producto;default_banner_producto;horizontal_slider_producto;vertical_slider_producto;reviews_producto;tags_producto;codigo_producto;ventas_producto;vistas_producto;fecha_creacion_producto;fecha_modificacion_producto
5653;;1;29;;Cilindro de Frenos LPR 11/16 Pulg. FD89133I;;https://m.autoplanet.cl/medias/sys_master/images/hb2/h60/8936220688414.jpg;7290;;;;;;;;;;;;;;;;;;;;
5654;;1;22;;Cilindro de Frenos VGS 13/16 Pulg. FD89032;;https://m.autoplanet.cl/medias/sys_master/images/h48/had/8939333058590.jpg;6290;;;;;;;;;;;;;;;;;;;;
5655;;1;26;;Cilindro de Frenos FLUILOC 7/8 Pulg. CLF-107;;https://m.autoplanet.cl/medias/sys_master/images/hd9/hdc/8936072773662.jpg;6790;;;;;;;;;;;;;;;;;;;;
5656;;1;21;;Cilindro de Frenos VGS 13/16 Pulg. FD89031.;;https://m.autoplanet.cl/medias/sys_master/images/h68/h6b/8936813953054.jpg;5790;;;;;;;;;;;;;;;;;;;;
5657;;1;24;;Cilindro de Frenos YUSIN 7/8 Pulg. FD89785Y;;https://m.autoplanet.cl/medias/sys_master/images/h6f/h62/8966854639646.jpg;8090;;;;;;;;;;;;;;;;;;;;
5658;;1;24;;Cilindro de Frenos DOVER 15/16 Pulg. CLF-025;;https://m.autoplanet.cl/medias/sys_master/images/he7/h5f/8934950141982.jpg;6590;;;;;;;;;;;;;;;;;;;;
5659;;1;29;;Cilindro de Frenos LPR 7/8 Pulg. 660084I.;;https://m.autoplanet.cl/medias/sys_master/images/hb7/h04/8936739176478.jpg;7990;;;;;;;;;;;;;;;;;;;;
5660;;1;24;;Cilindro de Frenos LPR 7/8 Pulg. 621741I.;;https://m.autoplanet.cl/medias/sys_master/images/h31/h23/8934919340062.jpg;6990;;;;;;;;;;;;;;;;;;;;
5661;;1;20;;Cilindro de Frenos LPR 13/16 Pulg. CLF-078;;https://m.autoplanet.cl/medias/sys_master/images/h69/h43/8933104517150.jpg;4590;;;;;;;;;;;;;;;;;;;;
5662;;1;21;;Cilindro de Frenos DOVER 7/8 Pulg. CLF-170;;https://m.autoplanet.cl/medias/sys_master/images/h89/hbd/8933115920414.jpg;5690;;;;;;;;;;;;;;;;;;;;
5663;;1;24;;Cilindro de Frenos VGS 3/4 Pulg. FD89204.;;https://m.autoplanet.cl/medias/sys_master/images/he5/h6b/8939335417886.jpg;4890;;;;;;;;;;;;;;;;;;;;
5664;;1;27;;Cilindro de Frenos VGS 11/16 Pulg. FD58320.;;https://m.autoplanet.cl/medias/sys_master/images/h9c/h78/8939330502686.jpg;5190;;;;;;;;;;;;;;;;;;;;
5665;;1;21;;Cilindro de Frenos VGS 3/4 Pulg. FD89139.;;https://m.autoplanet.cl/medias/sys_master/images/h04/h33/9029860229150.jpg;8490;;;;;;;;;;;;;;;;;;;;
5666;;1;24;;Cilindro de Frenos DJP 11/16 Pulg. CLF-016;;https://m.autoplanet.cl/medias/sys_master/images/hd3/h5a/8934953287710.jpg;5290;;;;;;;;;;;;;;;;;;;;
5667;;1;23;;Cilindro de Frenos DJP 3/4 Pulg. CLF-178.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h0c/8936074346526.jpg;7790;;;;;;;;;;;;;;;;;;;;
5668;;1;25;;Cilindro de Frenos YUSIN 3/4 Pulg. FD89351Y;;https://m.autoplanet.cl/medias/sys_master/images/hc5/hbc/9001679781918.jpg;6390;;;;;;;;;;;;;;;;;;;;
5669;;1;20;;Cilindro de Frenos VGS 3/4 Pulg. FD89083.;;https://m.autoplanet.cl/medias/sys_master/images/ha1/hd3/8936814739486.jpg;8790;;;;;;;;;;;;;;;;;;;;
5670;;1;24;;Cilindro de Frenos VGS 5/8 Pulg. FD89087.;;https://m.autoplanet.cl/medias/sys_master/images/h8d/h87/8936815919134.jpg;5790;;;;;;;;;;;;;;;;;;;;
5671;;1;26;;Cilindro de Frenos LPR 3/4 Pulg. 663563I;;https://m.autoplanet.cl/medias/sys_master/images/hfe/h78/8936740749342.jpg;21490;;;;;;;;;;;;;;;;;;;;
5672;;1;25;;Cilindro de Frenos DJP 3/4 Pulg. CLF-177.;;https://m.autoplanet.cl/medias/sys_master/images/h83/haf/8936075132958.jpg;7790;;;;;;;;;;;;;;;;;;;;
5673;;1;24;;Disco de Freno DGP 266 Mm. DPD-036.;;https://m.autoplanet.cl/medias/sys_master/images/h06/h3b/8938382098462.jpg;16490;;;;;;;;;;;;;;;;;;;;
5674;;1;23;;Disco de Freno Delantero HYUNDAI Original 517121R000-7313.;;https://m.autoplanet.cl/medias/sys_master/images/hd7/h33/9030092554270.jpg;141990;;;;;;;;;;;;;;;;;;;;
5675;;1;28;;Disco de Freno ITALBRAKE GTX 274 Mm. DCF-286;;https://m.autoplanet.cl/medias/sys_master/images/hec/h6d/8932225155102.jpg;26490;;;;;;;;;;;;;;;;;;;;
5676;;1;28;;Disco de Freno ITALBRAKE GTX 235 Mm. DCF-040;;https://m.autoplanet.cl/medias/sys_master/images/hcd/he7/8936106983454.jpg;7000;;;;;;;;;;;;;;;;;;;;
5677;;1;21;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-284.;;https://m.autoplanet.cl/medias/sys_master/images/h17/h70/8936173109278.jpg;17990;;;;;;;;;;;;;;;;;;;;
5678;;1;23;;Disco de Freno ITALBRAKE GTX 241 Mm. DCF-215;;https://m.autoplanet.cl/medias/sys_master/images/hdd/h08/9022363598878.jpg;14990;;;;;;;;;;;;;;;;;;;;
5679;;1;20;;Disco de Freno ITALBRAKE GTX 234 Mm. DCF-216.;;https://m.autoplanet.cl/medias/sys_master/images/hab/h1f/8938363224094.jpg;19490;;;;;;;;;;;;;;;;;;;;
5680;;1;25;;Disco de Freno VANIK D794 DF-805.;;https://m.autoplanet.cl/medias/sys_master/images/h18/h07/9015604150302.jpg;23490;;;;;;;;;;;;;;;;;;;;
5681;;1;26;;Disco de Freno ITALBRAKE GTX 294 Mm. DCF-333;;https://m.autoplanet.cl/medias/sys_master/images/h47/h95/8938368335902.jpg;21990;;;;;;;;;;;;;;;;;;;;
5682;;1;21;;Disco de Freno ITALBRAKE GTX 300 Mm. DCF-395;;https://m.autoplanet.cl/medias/sys_master/images/hee/h5e/8938596270110.jpg;28990;;;;;;;;;;;;;;;;;;;;
5683;;1;26;;Disco de Freno HIPPER FREIOS 257 Mm. DCF-311.;;https://www.autoplanet.cl/images/products/sin_image250.png;11490;;;;;;;;;;;;;;;;;;;;
5684;;1;22;;Disco de Freno ITALBRAKE GTX DF-760;;https://m.autoplanet.cl/medias/sys_master/images/h0c/h47/9029895127070.jpg;38990;;;;;;;;;;;;;;;;;;;;
5685;;1;23;;Disco de Freno ITALBRAKE GTX 240 Mm. DPD-020.;;https://m.autoplanet.cl/medias/sys_master/images/h34/h06/8938378952734.jpg;12490;;;;;;;;;;;;;;;;;;;;
5686;;1;27;;Disco de Freno ITALBRAKE GTX 287 Mm. DCF-217.;;https://m.autoplanet.cl/medias/sys_master/images/h9a/hc8/8938361651230.jpg;21990;;;;;;;;;;;;;;;;;;;;
5687;;1;22;;Disco de Freno HIPPER FREIOS 280 Mm. DCF-293.;;https://m.autoplanet.cl/medias/sys_master/images/h8f/h3a/8938364796958.jpg;23490;;;;;;;;;;;;;;;;;;;;
5688;;1;25;;Disco de Freno Delantero MAZDA Original UR6133251;;https://m.autoplanet.cl/medias/sys_master/images/h2b/hc1/9044908179486.jpg;68990;;;;;;;;;;;;;;;;;;;;
5689;;1;29;;Disco de Freno Delantero SUZUKI Original 5531161G02000;;https://m.autoplanet.cl/medias/sys_master/images/hc6/hbe/9015150018590.jpg;226490;;;;;;;;;;;;;;;;;;;;
5690;;1;27;;Disco de Freno Delantero MAZDA Original G33Y3325XA.;;https://m.autoplanet.cl/medias/sys_master/images/he8/h58/9044295450654.jpg;148490;;;;;;;;;;;;;;;;;;;;
5691;;1;21;;Disco de Freno Delantero RENAULT Original 8201703980;;https://m.autoplanet.cl/medias/sys_master/images/hcf/hce/9044849459230.jpg;157990;;;;;;;;;;;;;;;;;;;;
5692;;1;29;;Disco de Freno ITALBRAKE GTX 287 Mm. DCF-084;;https://m.autoplanet.cl/medias/sys_master/images/h94/hfb/9066115235870.jpg;12990;;;;;;;;;;;;;;;;;;;;
5693;;1;23;;Disco de Freno Delantero MAZDA Original C24Y3325XE.;;https://m.autoplanet.cl/medias/sys_master/images/hc8/h56/9044858896414.jpg;86490;;;;;;;;;;;;;;;;;;;;
5694;;1;24;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-041.;;https://m.autoplanet.cl/medias/sys_master/images/h8a/hb6/8977417142302.jpg;10990;;;;;;;;;;;;;;;;;;;;
5695;;1;24;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-042;;https://m.autoplanet.cl/medias/sys_master/images/h28/h0b/8936108949534.jpg;8000;;;;;;;;;;;;;;;;;;;;
5696;;1;21;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-092.;;https://m.autoplanet.cl/medias/sys_master/images/h9f/h91/8932173578270.jpg;15490;;;;;;;;;;;;;;;;;;;;
5697;;1;22;;Disco Freno Delantero GTX DF-311-GTX;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;18990;;;;;;;;;;;;;;;;;;;;
5698;;1;28;;Disco de Freno ITALBRAKE GTX 314 Mm. DCF-372.;;https://m.autoplanet.cl/medias/sys_master/images/h99/h9a/8938374627358.jpg;25490;;;;;;;;;;;;;;;;;;;;
5699;;1;26;;Disco de Freno ITALBRAKE GTX 300 Mm. DF-742-GTX.;;https://www.autoplanet.cl/images/products/sin_image250.png;25490;;;;;;;;;;;;;;;;;;;;
5700;;1;26;;Disco de Freno ITALBRAKE GTX 258 Mm. DCF-279.;;https://m.autoplanet.cl/medias/sys_master/images/he8/h67/8936162492446.jpg;14990;;;;;;;;;;;;;;;;;;;;
5701;;1;24;;Disco de Freno DGP 240 Mm. DPD-039;;https://m.autoplanet.cl/medias/sys_master/images/h9c/he2/8967947517982.jpg;9490;;;;;;;;;;;;;;;;;;;;
5702;;1;20;;Disco de Freno VANIK 266 Mm. DPD-044;;https://m.autoplanet.cl/medias/sys_master/images/h5c/h06/8938384457758.jpg;14990;;;;;;;;;;;;;;;;;;;;
5703;;1;29;;Disco de Freno Delantero CHANGAN Original M2010360500;;https://m.autoplanet.cl/medias/sys_master/images/he7/ha8/9044494483486.jpg;66990;;;;;;;;;;;;;;;;;;;;
5704;;1;25;;Disco de Freno ITALBRAKE GTX 240 Mm. DCF-052;;https://m.autoplanet.cl/medias/sys_master/images/hda/h14/9002489380894.jpg;7000;;;;;;;;;;;;;;;;;;;;
5705;;1;24;;Disco de Freno DGP 240 Mm. DPD-022.;;https://m.autoplanet.cl/medias/sys_master/images/hb5/h64/8938380132382.jpg;13990;;;;;;;;;;;;;;;;;;;;
5706;;1;22;;Disco de Freno ITALBRAKE GTX 258 Mm. DCF-071;;https://m.autoplanet.cl/medias/sys_master/images/h83/he6/8938582114334.jpg;20490;;;;;;;;;;;;;;;;;;;;
5707;;1;22;;Disco de Freno ITALBRAKE GTX 254 Mm. DCF-002;;https://m.autoplanet.cl/medias/sys_master/images/h88/hbd/8936154234910.jpg;14490;;;;;;;;;;;;;;;;;;;;
5708;;1;22;;Disco de Freno Delantero MAZDA Original UC2B33251B;;https://m.autoplanet.cl/medias/sys_master/images/h95/h63/9044507590686.jpg;119990;;;;;;;;;;;;;;;;;;;;
5709;;1;29;;Disco de Freno ITALBRAKE GTX D780 DF-794;;https://m.autoplanet.cl/medias/sys_master/images/he7/hbf/9029936152606.jpg;15490;;;;;;;;;;;;;;;;;;;;
5710;;1;26;;Disco de Freno ITALBRAKE GTX 262 Mm. DCF-332;;https://m.autoplanet.cl/medias/sys_master/images/h34/h4c/8936781709342.jpg;16990;;;;;;;;;;;;;;;;;;;;
5711;;1;21;;Disco de Freno ITALBRAKE GTX 272 Mm. DCF-108.;;https://m.autoplanet.cl/medias/sys_master/images/hb6/hf7/8936142372894.jpg;18990;;;;;;;;;;;;;;;;;;;;
5712;;1;28;;Disco de Freno ITALBRAKE GTX 232 Mm. DCF-032.;;https://m.autoplanet.cl/medias/sys_master/images/hb2/h85/8932112564254.jpg;12990;;;;;;;;;;;;;;;;;;;;
5713;;1;26;;Disco de Freno VANIK D790 DF-801.;;https://m.autoplanet.cl/medias/sys_master/images/h19/h49/9043106103326.jpg;32990;;;;;;;;;;;;;;;;;;;;
5714;;1;23;;Disco de Freno ITALBRAKE GTX D580 DF-654.;;https://m.autoplanet.cl/medias/sys_master/images/h4f/hef/9029938905118.jpg;35990;;;;;;;;;;;;;;;;;;;;
5715;;1;25;;Disco de Freno ITALBRAKE GTX 243 Mm. DCF-070;;https://m.autoplanet.cl/medias/sys_master/images/h90/h1d/8936130576414.jpg;14990;;;;;;;;;;;;;;;;;;;;
5716;;1;27;;Disco de Freno ITALBRAKE GTX 260 Mm. DCF-209.;;https://m.autoplanet.cl/medias/sys_master/images/h4b/h99/8936103444510.jpg;15490;;;;;;;;;;;;;;;;;;;;
5717;;1;22;;Disco de Freno ITALBRAKE GTX 278 Mm. DCF-173;;https://m.autoplanet.cl/medias/sys_master/images/ha9/h9f/8938588799006.jpg;22490;;;;;;;;;;;;;;;;;;;;
5718;;1;29;;Disco De Freno GTX DF-028-GTX;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;28490;;;;;;;;;;;;;;;;;;;;
5719;;1;21;;Disco De Freno GTX DF-415-GTX;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;29490;;;;;;;;;;;;;;;;;;;;
5720;;1;24;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-193;;https://m.autoplanet.cl/medias/sys_master/images/h57/h45/8936201814046.jpg;18990;;;;;;;;;;;;;;;;;;;;
5721;;1;21;;Disco de Freno ITALBRAKE GTX 278 Mm. DCF-269;;https://m.autoplanet.cl/medias/sys_master/images/hab/h97/8938587226142.jpg;22490;;;;;;;;;;;;;;;;;;;;
5722;;1;20;;Disco de Freno ITALBRAKE GTX 274 Mm. DCF-319;;https://m.autoplanet.cl/medias/sys_master/images/h43/h4a/8936188444702.jpg;23990;;;;;;;;;;;;;;;;;;;;
5723;;1;29;;Disco de Freno ITALBRAKE GTX 294 Mm. DCF-368;;https://m.autoplanet.cl/medias/sys_master/images/h7b/h6e/8938591551518.jpg;36990;;;;;;;;;;;;;;;;;;;;
5724;;1;21;;Disco de Freno ITALBRAKE GTX 277 MM.;;https://m.autoplanet.cl/medias/sys_master/images/h73/h44/8965272764446.jpg;30990;;;;;;;;;;;;;;;;;;;;
5725;;1;28;;Disco de Freno ITALBRAKE GTX 281 Mm. DF-828-GTX;;https://m.autoplanet.cl/medias/sys_master/images/h70/h2b/9044365770782.jpg;21990;;;;;;;;;;;;;;;;;;;;
5726;;1;20;;Disco de Freno DGP 242 Mm. DPD-005.;;https://m.autoplanet.cl/medias/sys_master/images/h7b/h60/8932116103198.jpg;16490;;;;;;;;;;;;;;;;;;;;
5727;;1;28;;Disco de Freno ITALBRAKE GTX 240 Mm. DCF-118.;;https://m.autoplanet.cl/medias/sys_master/images/h3e/hb1/8936147877918.jpg;13490;;;;;;;;;;;;;;;;;;;;
5728;;1;23;;Disco de Freno LUDA 255 Mm. DCF-207.;;https://m.autoplanet.cl/medias/sys_master/images/h7a/h0b/8932272013342.jpg;16990;;;;;;;;;;;;;;;;;;;;
5729;;1;22;;Disco de Freno LUDA 242 Mm. DCF-249.;;https://m.autoplanet.cl/medias/sys_master/images/hea/hd1/8932150378526.jpg;6590;;;;;;;;;;;;;;;;;;;;
5730;;1;21;;Disco de Freno ITALBRAKE GTX 239 Mm. DCF-198;;https://m.autoplanet.cl/medias/sys_master/images/hc4/hc4/8932114923550.jpg;14990;;;;;;;;;;;;;;;;;;;;
5731;;1;26;;Disco de Freno POWER STOP 297 Mm. DCF-377;;https://m.autoplanet.cl/medias/sys_master/images/h49/h85/8932270833694.jpg;12990;;;;;;;;;;;;;;;;;;;;
5732;;1;29;;Disco de Freno ITALBRAKE GTX 256 Mm. DCF-255;;https://m.autoplanet.cl/medias/sys_master/images/hc5/h79/8936139227166.jpg;16990;;;;;;;;;;;;;;;;;;;;
5733;;1;28;;Disco de Freno ITALBRAKE GTX 240 Mm. DCF-066;;https://m.autoplanet.cl/medias/sys_master/images/h01/h86/8936127430686.jpg;14990;;;;;;;;;;;;;;;;;;;;
5734;;1;25;;Disco de Freno ITALBRAKE GTX 310 Mm. DCF-085.;;https://m.autoplanet.cl/medias/sys_master/images/haa/h06/8936136867870.jpg;17490;;;;;;;;;;;;;;;;;;;;
5735;;1;29;;Disco de Freno ITALBRAKE PM D629 DF-609;;https://m.autoplanet.cl/medias/sys_master/images/h94/h2c/9029937332254.jpg;18990;;;;;;;;;;;;;;;;;;;;
5736;;1;20;;Disco de Freno DGP 256 Mm. DPD-007;;https://m.autoplanet.cl/medias/sys_master/images/h85/hdb/8938354966558.jpg;17990;;;;;;;;;;;;;;;;;;;;
5737;;1;26;;Disco de Freno ITALBRAKE GTX 257 Mm. DCF-240;;https://m.autoplanet.cl/medias/sys_master/images/h6d/h80/8932133863454.jpg;14990;;;;;;;;;;;;;;;;;;;;
5738;;1;22;;Disco de Freno ITALBRAKE GTX D715 DF-749.;;https://m.autoplanet.cl/medias/sys_master/images/h32/h4d/9029942837278.jpg;30990;;;;;;;;;;;;;;;;;;;;
5739;;1;28;;Disco de Freno ITALBRAKE GTX D644 DF-779;;https://m.autoplanet.cl/medias/sys_master/images/hca/hd9/9052300902430.jpg;28990;;;;;;;;;;;;;;;;;;;;
5740;;1;24;;Disco de Freno ITALBRAKE GTX 305 Mm. DCF-226.;;https://m.autoplanet.cl/medias/sys_master/images/h57/h09/8936168783902.jpg;29990;;;;;;;;;;;;;;;;;;;;
5741;;1;21;;Disco de Freno ITALBRAKE GTX 261 Mm. DCF-384;;https://m.autoplanet.cl/medias/sys_master/images/h47/h45/8938376593438.jpg;11990;;;;;;;;;;;;;;;;;;;;
5742;;1;22;;Disco de Freno ITALBRAKE GTX 290 Mm. DCF-048;;https://m.autoplanet.cl/medias/sys_master/images/h2c/hce/8985045631006.jpg;16990;;;;;;;;;;;;;;;;;;;;
5743;;1;21;;Disco de Freno ITALBRAKE GTX 227 Mm. DCF-069.;;https://m.autoplanet.cl/medias/sys_master/images/h3f/h23/8936129789982.jpg;10490;;;;;;;;;;;;;;;;;;;;
5744;;1;23;;Disco de Freno ITALBRAKE GTX 007057.;;https://m.autoplanet.cl/medias/sys_master/images/hff/h37/8998064324638.jpg;40990;;;;;;;;;;;;;;;;;;;;
5745;;1;23;;Disco de Freno Delantero HYUNDAI Original 517123K050-7313.;;https://m.autoplanet.cl/medias/sys_master/images/hc4/he1/9030093340702.jpg;123990;;;;;;;;;;;;;;;;;;;;
5746;;1;21;;Disco de Freno Delantero HYUNDAI Original 517122W000-7313;;https://m.autoplanet.cl/medias/sys_master/images/h73/h0b/9030092947486.jpg;169990;;;;;;;;;;;;;;;;;;;;
5747;;1;23;;Disco de Freno ITALBRAKE GTX 300 Mm. DF-590-GTX.;;https://www.autoplanet.cl/images/products/sin_image250.png;26490;;;;;;;;;;;;;;;;;;;;
5748;;1;27;;Disco de Freno LUDA 262 Mm. DCF-194.;;https://m.autoplanet.cl/medias/sys_master/images/h9b/hab/8936163672094.jpg;20490;;;;;;;;;;;;;;;;;;;;
5749;;1;20;;Disco de Freno POWER STOP 228 Mm. DCF-114;;https://m.autoplanet.cl/medias/sys_master/images/h82/h11/8936145911838.jpg;9490;;;;;;;;;;;;;;;;;;;;
5750;;1;22;;Disco de Freno POWER STOP 240 Mm. DCF-130.;;https://m.autoplanet.cl/medias/sys_master/images/h5a/hd2/8932286562334.jpg;6390;;;;;;;;;;;;;;;;;;;;
5751;;1;29;;Disco de Freno LUDA 320 Mm. DCF-232.;;https://m.autoplanet.cl/medias/sys_master/images/hca/h93/8932256677918.jpg;15990;;;;;;;;;;;;;;;;;;;;
5752;;1;21;;Disco de Freno LUDA 280 Mm. DCF-405.;;https://m.autoplanet.cl/medias/sys_master/images/hec/h22/8932146446366.jpg;6090;;;;;;;;;;;;;;;;;;;;
5753;;1;28;;Disco de Freno WKT 261 Mm. DCF-290;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;14990;;;;;;;;;;;;;;;;;;;;
5754;;1;26;;Disco de Freno Delantero GREAT WALL Original 3103101P01;;https://m.autoplanet.cl/medias/sys_master/images/hea/h8e/9044760854558.jpg;89990;;;;;;;;;;;;;;;;;;;;
5755;;1;27;;Disco de Freno Delantero GREAT WALL Original 3501011G08;;https://m.autoplanet.cl/medias/sys_master/images/h34/h58/9005607190558.jpg;61490;;;;;;;;;;;;;;;;;;;;
5756;;1;20;;Disco de Freno Delantero JAC Original 3503011U1910.;;https://m.autoplanet.cl/medias/sys_master/images/h79/h2e/9001840869406.jpg;58490;;;;;;;;;;;;;;;;;;;;
5757;;1;29;;Disco de Freno Delantero RENAULT Original 8201703977.;;https://m.autoplanet.cl/medias/sys_master/images/h0a/h71/9015140188190.jpg;222990;;;;;;;;;;;;;;;;;;;;
5758;;1;26;;Disco de Freno Delantero SUZUKI Original 55311M68P00;;https://m.autoplanet.cl/medias/sys_master/images/h05/h94/9044468727838.jpg;29490;;;;;;;;;;;;;;;;;;;;
5759;;1;27;;Disco de Freno Delantero CHANGAN Original BX060080.;;https://m.autoplanet.cl/medias/sys_master/images/h9e/haf/9005603258398.jpg;53990;;;;;;;;;;;;;;;;;;;;
5760;;1;28;;Disco de Freno Delantero CHANGAN Original CM100380500;;https://m.autoplanet.cl/medias/sys_master/images/h9a/h23/9005625278494.jpg;107490;;;;;;;;;;;;;;;;;;;;
5761;;1;23;;Disco de Freno Delantero MAZDA Original UR6633251.;;https://m.autoplanet.cl/medias/sys_master/images/h7d/h68/9044908965918.jpg;108990;;;;;;;;;;;;;;;;;;;;
5762;;1;23;;Disco de Freno Delantero SUZUKI Original 5531180J03000.;;https://m.autoplanet.cl/medias/sys_master/images/h33/h6c/9044820230174.jpg;91490;;;;;;;;;;;;;;;;;;;;
5763;;1;24;;Disco de Freno Delantero SUZUKI Original 5521165J02000;;https://m.autoplanet.cl/medias/sys_master/images/h15/h21/9044812300318.jpg;122490;;;;;;;;;;;;;;;;;;;;
5764;;1;24;;Disco de Freno Delantero GREAT WALL Original 3501011XKZ16A;;https://m.autoplanet.cl/medias/sys_master/images/h02/h4f/8985879281694.jpg;153490;;;;;;;;;;;;;;;;;;;;
5765;;1;20;;Disco de Freno Delantero SUZUKI Original 55311-62G03-000;;https://m.autoplanet.cl/medias/sys_master/images/hc9/h6e/9042168610846.jpg;125990;;;;;;;;;;;;;;;;;;;;
5766;;1;27;;Disco de Freno Delantero CHANGAN Original Y060150;;https://m.autoplanet.cl/medias/sys_master/images/h00/hfc/9005663158302.jpg;38490;;;;;;;;;;;;;;;;;;;;
5767;;1;24;;Disco de Freno Delantero GREAT WALL Original 3501011S08.;;https://m.autoplanet.cl/medias/sys_master/images/h50/h1e/9030074073118.jpg;124490;;;;;;;;;;;;;;;;;;;;
5768;;1;28;;Disco de Freno ITALBRAKE GTX 302 Mm. DCF-049;;https://m.autoplanet.cl/medias/sys_master/images/heb/h38/8936111702046.jpg;19490;;;;;;;;;;;;;;;;;;;;
5769;;1;25;;Disco de Freno ITALBRAKE GTX 280 Mm. DCF-015.;;https://m.autoplanet.cl/medias/sys_master/images/h43/h31/8936155414558.jpg;20990;;;;;;;;;;;;;;;;;;;;
5770;;1;25;;Disco de Freno LUDA 280 Mm. DCF-229;;https://m.autoplanet.cl/medias/sys_master/images/h16/h43/8936183332894.jpg;18990;;;;;;;;;;;;;;;;;;;;
5771;;1;21;;Disco de Freno ITALBRAKE GTX 260 Mm. DCF-325;;https://m.autoplanet.cl/medias/sys_master/images/h81/h26/8936190410782.jpg;14990;;;;;;;;;;;;;;;;;;;;
5772;;1;24;;Disco de Freno POWER STOP 243 Mm. DCF-088;;https://m.autoplanet.cl/medias/sys_master/images/he2/haa/8932169646110.jpg;9990;;;;;;;;;;;;;;;;;;;;
5773;;1;22;;Disco de Freno ITALBRAKE GTX 249.2 Mm. DF-687-GTX.;;https://www.autoplanet.cl/images/products/sin_image250.png;13490;;;;;;;;;;;;;;;;;;;;
5774;;1;23;;Disco de Freno ITALBRAKE GTX 266 Mm. DCF-102;;https://m.autoplanet.cl/medias/sys_master/images/hf8/h91/8936141193246.jpg;19490;;;;;;;;;;;;;;;;;;;;
5775;;1;24;;Disco de Freno ITALBRAKE GTX 280 Mm. DCF-072;;https://m.autoplanet.cl/medias/sys_master/images/h81/h3f/8932153524254.jpg;20490;;;;;;;;;;;;;;;;;;;;
5776;;1;22;;Disco de Freno Delantero CHANGAN Original R103035-0102.;;https://m.autoplanet.cl/medias/sys_master/images/h6e/hba/9044889501726.jpg;145490;;;;;;;;;;;;;;;;;;;;
5777;;1;28;;Disco de Freno Delantero JAC Original 3500330U2230;;https://m.autoplanet.cl/medias/sys_master/images/hdc/h7d/9044435501086.jpg;54490;;;;;;;;;;;;;;;;;;;;
5778;;1;23;;Disco de Freno Delantero GREAT WALL Original 3103102XK00XB;;https://m.autoplanet.cl/medias/sys_master/images/h47/h6d/9044256653342.jpg;71990;;;;;;;;;;;;;;;;;;;;
5779;;1;28;;Disco de Freno ITALBRAKE GTX 262 Mm. DCF-065.;;https://m.autoplanet.cl/medias/sys_master/images/hbe/heb/8936126251038.jpg;17990;;;;;;;;;;;;;;;;;;;;
5780;;1;23;;Disco de Freno ITALBRAKE GTX 257 Mm. DCF-037.;;https://m.autoplanet.cl/medias/sys_master/images/hd1/h31/8932118462494.jpg;12990;;;;;;;;;;;;;;;;;;;;
5781;;1;20;;Disco de Freno ITALBRAKE GTX 231 Mm. DF-753-S;;https://www.autoplanet.cl/images/products/sin_image250.png;13490;;;;;;;;;;;;;;;;;;;;
5782;;1;29;;Disco de Freno Delantero GREAT WALL Original 3103102K00;;https://m.autoplanet.cl/medias/sys_master/images/h40/h98/9005616234526.jpg;128990;;;;;;;;;;;;;;;;;;;;
5783;;1;22;;Disco De Freno GTX DF-716-GTX;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;28490;;;;;;;;;;;;;;;;;;;;
5784;;1;25;;Disco De Freno GTX DF-959-GTX;;https://m.autoplanet.cl/medias/sys_master/images/hca/h4a/9036520620062.jpg;47990;;;;;;;;;;;;;;;;;;;;
5785;;1;24;;Disco de Freno ITALBRAKE GTX 277 Mm. DCF-068.;;https://m.autoplanet.cl/medias/sys_master/images/h99/h41/8932151558174.jpg;20490;;;;;;;;;;;;;;;;;;;;
5786;;1;28;;Disco de Freno ITALBRAKE GTX 285 Mm. DCF-120;;https://m.autoplanet.cl/medias/sys_master/images/h6f/h04/9002486235166.jpg;22990;;;;;;;;;;;;;;;;;;;;
5787;;1;20;;Disco de Freno ITALBRAKE GTX 276 Mm. DCF-277.;;https://m.autoplanet.cl/medias/sys_master/images/h9e/h97/8936158953502.jpg;20490;;;;;;;;;;;;;;;;;;;;
5788;;1;20;;Disco de Freno ITALBRAKE GTX 274 Mm. DCF-350.;;https://m.autoplanet.cl/medias/sys_master/images/hdd/h33/8936783282206.jpg;17990;;;;;;;;;;;;;;;;;;;;
